ID,Start,End,Description,Type,MESH ID
7652577,825,830,tumor,Modifier,MESH:D009369
10487710,22,66,familial neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700
10487710,112,156,Familial neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700
10487710,158,162,FNDI,SpecificDisease,OMIM:125700
10487710,180,226,deficiency of the hormone arginine vasopressin,DiseaseClass,OMIM:125700
10487710,1292,1296,FNDI,SpecificDisease,OMIM:125700
10487710,1348,1352,FNDI,SpecificDisease,OMIM:125700
3572301,58,82,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
3572301,323,373,X-linked immunodeficiency Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
10732811,64,86,Machado-Joseph disease,SpecificDisease,MESH:D017827
10732811,88,91,MJD,SpecificDisease,MESH:D017827
10732811,156,183,neurodegenerative disorders,DiseaseClass,MESH:D019636
10732811,201,230,progressive cerebellar ataxia,SpecificDisease,MESH:D002524
10732811,515,544,spinocerebellar ataxia type 3,SpecificDisease,MESH:D017827
10732811,546,550,SCA3,SpecificDisease,MESH:D017827
10732811,1552,1555,MJD,SpecificDisease,MESH:D017827
10732811,1647,1682,degeneration of certain brain areas,DiseaseClass,MESH:D001927
7630639,4,29,alveolar rhabdomyosarcoma,Modifier,MESH:D018232
7630639,265,277,solid tumors,DiseaseClass,MESH:D009369
7630639,342,367,alveolar rhabdomyosarcoma,SpecificDisease,MESH:D018232
7630639,1030,1035,tumor,Modifier,MESH:D009369
7581380,0,15,Myotonia levior,SpecificDisease,MESH:D009224
7581380,21,46,chloride channel disorder,DiseaseClass,OMIM:160800
7581380,61,94,dominant non-dystrophic myotonias,DiseaseClass,MESH:C536245
7581380,219,246,Dominant myotonia congenita,SpecificDisease,MESH:D009224
7581380,248,264,Thomsens disease,SpecificDisease,MESH:D009224
7581380,382,400,dominant myotonias,DiseaseClass,MESH:D009224
7581380,619,634,myotonia levior,SpecificDisease,MESH:D009224
7581380,687,695,myotonia,DiseaseClass,MESH:D009222
7581380,704,720,Thomsens disease,SpecificDisease,MESH:D009224
7581380,737,755,muscle hypertrophy,SpecificDisease,MESH:C536106
7581380,868,883,myotonia levior,SpecificDisease,MESH:D009224
7581380,929,945,Thomsens disease,SpecificDisease,MESH:D009224
7581380,1140,1156,Thomsens disease,SpecificDisease,MESH:D009224
7581380,1218,1236,recessive myotonia,DiseaseClass,MESH:D009224
8282802,135,173,cholesterol acyltransferase deficiency,SpecificDisease,MESH:D007863
8282802,178,194,fish-eye disease,SpecificDisease,MESH:D007863
8282802,196,270,Classic (complete) lecithin  cholesterol acyltransferase (LCAT) deficiency,CompositeMention,MESH:D007863
8282802,275,291,Fish-eye disease,SpecificDisease,MESH:D007863
8282802,293,316,partial LCAT deficiency,SpecificDisease,MESH:D007863
8282802,469,507,atherosclerotic cardiovascular disease,SpecificDisease,MESH:D050197
8282802,625,640,LCAT deficiency,SpecificDisease,MESH:D007863
8282802,651,674,classic LCAT deficiency,SpecificDisease,MESH:D007863
8282802,689,705,Fish-eye disease,SpecificDisease,MESH:D007863
8282802,1585,1620,complete or partial LCAT deficiency,CompositeMention,MESH:D007863
8282802,1814,1829,atherosclerosis,SpecificDisease,MESH:D050197
8282802,1940,1963,classic LCAT deficiency,SpecificDisease,MESH:D007863
8282802,1968,1984,Fish-eye disease,SpecificDisease,MESH:D007863
8282802,2025,2040,atherosclerosis,SpecificDisease,MESH:D050197
10598803,55,69,attenuated APC,Modifier,MESH:C538265
10598803,155,158,APC,Modifier,MESH:D011125
10598803,196,238,adenomatous polyps of the colon and rectum,CompositeMention,MESH:D011125
10598803,246,263,colorectal cancer,SpecificDisease,MESH:D015179
10598803,311,314,APC,Modifier,MESH:D011125
10598803,381,418,attenuated adenomatous polyposis coli,SpecificDisease,MESH:C538265
10598803,420,424,AAPC,SpecificDisease,MESH:C538265
10598803,449,453,AAPC,SpecificDisease,MESH:C538265
10598803,477,494,colorectal polyps,SpecificDisease,MESH:D003111
10598803,526,543,colorectal cancer,SpecificDisease,MESH:D015179
10598803,586,589,APC,Modifier,MESH:D011125
10598803,639,643,AAPC,Modifier,MESH:C538265
10598803,780,783,APC,Modifier,MESH:D011125
10598803,870,873,APC,Modifier,MESH:D011125
10598803,1076,1079,APC,Modifier,MESH:D011125
10598803,1113,1133,attenuated polyposis,Modifier,MESH:C538265
1973404,11,33,aspartylglucosaminuria,SpecificDisease,MESH:D054880
1973404,35,38,AGU,SpecificDisease,MESH:D054880
1973404,88,110,Aspartylglucosaminuria,SpecificDisease,MESH:D054880
1973404,112,115,AGU,SpecificDisease,MESH:D054880
1973404,604,607,AGU,Modifier,MESH:D054880
1973404,806,809,AGU,Modifier,MESH:D054880
1671851,20,49,X-linked adrenoleukodystrophy,SpecificDisease,MESH:D000326
1671851,233,262,X-linked adrenoleukodystrophy,SpecificDisease,MESH:D000326
1671851,264,267,ALD,SpecificDisease,MESH:D000326
1671851,391,394,ALD,SpecificDisease,MESH:D000326
1671851,552,555,ALD,SpecificDisease,MESH:D000326
1671851,611,614,ALD,SpecificDisease,MESH:D000326
1671851,713,756,abnormalities in the vision blindness genes,DiseaseClass,MESH:D003117
10090890,23,38,hemochromatosis,Modifier,MESH:D006432
10090890,61,84,Genetic hemochromatosis,SpecificDisease,MESH:D006432
10090890,86,88,GH,SpecificDisease,MESH:D006432
10090890,193,195,GH,Modifier,MESH:D006432
10090890,351,353,GH,Modifier,MESH:D006432
10090890,1467,1486,infectious diseases,DiseaseClass,MESH:D003141
10090890,1524,1541,genetic disorders,DiseaseClass,MESH:D030342
10090890,1550,1556,anemia,DiseaseClass,MESH:D000740
3563511,52,63,Lesch-Nyhan,Modifier,MESH:D007926
3563511,572,592,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
3563511,685,696,Lesch-Nyhan,Modifier,MESH:D007926
3563511,879,899,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
10364520,45,73,Familial Mediterranean fever,SpecificDisease,MESH:D010505
10364520,195,223,Familial Mediterranean fever,SpecificDisease,MESH:D010505
10364520,225,228,FMF,SpecificDisease,MESH:D010505
10364520,235,265,recessively inherited disorder,DiseaseClass,MESH:D030342
10364520,462,482,serosal inflammation,SpecificDisease,MESH:D007249
10364520,525,542,Renal amyloidosis,SpecificDisease,MESH:C538249
10364520,604,607,FMF,SpecificDisease,MESH:D010505
10364520,763,766,FMF,Modifier,MESH:D010505
10364520,959,962,FMF,Modifier,MESH:D010505
10364520,982,985,FMF,Modifier,MESH:D010505
10364520,1263,1280,renal amyloidosis,SpecificDisease,MESH:C538249
10364520,1285,1294,arthritis,SpecificDisease,MESH:D001168
7568002,132,150,Huntington disease,Modifier,MESH:D006816
7568002,152,154,HD,Modifier,MESH:D006816
7568002,674,676,HD,Modifier,MESH:D006816
7568002,1084,1086,HD,SpecificDisease,MESH:D006816
1319838,63,66,APC,Modifier,MESH:D011125
1319838,90,107,colorectal polyps,SpecificDisease,MESH:D003111
1319838,111,141,familial adenomatous polyposis,Modifier,MESH:D011125
1319838,182,208,adenomatous polyposis coli,Modifier,MESH:D011125
1319838,210,213,APC,Modifier,MESH:D011125
1319838,233,263,familial adenomatous polyposis,SpecificDisease,MESH:D011125
1319838,265,268,FAP,SpecificDisease,MESH:D011125
1319838,326,329,FAP,Modifier,MESH:D011125
1319838,450,453,APC,Modifier,MESH:D011125
1319838,546,563,colorectal polyps,SpecificDisease,MESH:D003111
1319838,577,580,FAP,Modifier,MESH:D011125
1319838,920,923,FAP,Modifier,MESH:D011125
1319838,946,952,polyps,DiseaseClass,MESH:D011127
1319838,1026,1029,FAP,Modifier,MESH:D011125
1319838,1050,1056,polyps,DiseaseClass,MESH:D011127
1319838,1099,1102,APC,Modifier,MESH:D011125
1319838,1148,1165,colorectal polyps,SpecificDisease,MESH:D003111
1319838,1169,1172,FAP,Modifier,MESH:D011125
1319838,1275,1278,APC,Modifier,MESH:D011125
10480348,0,34,Duchenne/Becker muscular dystrophy,CompositeMention,MESH:D020388|MESH:C537666
10480348,178,216,Duchenne and Becker muscular dystrophy,CompositeMention,MESH:D020388|MESH:C537666
10480348,218,221,DMD,SpecificDisease,MESH:D020388
10480348,222,225,BMD,SpecificDisease,MESH:C537666
10480348,320,323,DMD,SpecificDisease,MESH:D020388
10480348,671,674,DMD,Modifier,MESH:D020388
10480348,675,678,BMD,Modifier,MESH:C537666
10480348,855,858,DMD,Modifier,MESH:D020388
10480348,859,862,BMD,Modifier,MESH:C537666
10480348,1091,1102,DMD defects,DiseaseClass,MESH:D020388
10480348,1388,1402,muscle disease,Modifier,MESH:D009135
1610789,34,46,galactosemia,Modifier,MESH:D005693
1610789,227,239,galactosemia,Modifier,MESH:D005693
1610789,358,370,galactosemia,Modifier,MESH:D005693
1610789,878,890,galactosemia,SpecificDisease,MESH:D005693
1610789,908,920,galactosemia,Modifier,MESH:D005693
10777718,0,15,Gaucher disease,SpecificDisease,MESH:D005776
10777718,108,123,Gaucher disease,SpecificDisease,MESH:D005776
10777718,125,127,GD,SpecificDisease,MESH:D005776
10777718,150,176,lysosomal storage disorder,DiseaseClass,MESH:D016464
8209890,67,88,Prader-Willi syndrome,SpecificDisease,MESH:D011218
8209890,184,205,Prader-Willi syndrome,SpecificDisease,MESH:D011218
8209890,207,210,PWS,SpecificDisease,MESH:D011218
8209890,250,253,PWS,Modifier,MESH:D011218
8209890,270,302,neurodevelopmentally handicapped,Modifier,MESH:D009422
8209890,408,411,PWS,Modifier,MESH:D011218
8209890,615,618,PWS,Modifier,MESH:D011218
8209890,703,706,PWS,SpecificDisease,MESH:D011218
8209890,729,761,neurodevelopmentally handicapped,Modifier,MESH:D009422
8209890,844,870,hypothalamic abnormalities,DiseaseClass,MESH:D007027
7298854,38,68,cerebrotendinous xanthomatosis,SpecificDisease,MESH:D019294
7298854,178,193,genetic disease,DiseaseClass,MESH:D030342
7298854,194,224,cerebrotendinous xanthomatosis,SpecificDisease,MESH:D019294
7298854,226,229,CTX,SpecificDisease,MESH:D019294
7298854,232,256,Abnormalities in the HDL,DiseaseClass,MESH:D052456
7298854,521,524,CTX,Modifier,MESH:D019294
7298854,904,907,CTX,SpecificDisease,MESH:D019294
7298854,959,962,CTX,Modifier,MESH:D019294
7298854,1358,1372,genetic defect,DiseaseClass,MESH:D030342
7298854,1399,1402,CTX,SpecificDisease,MESH:D019294
10330348,24,45,ataxia-telangiectasia,Modifier,MESH:D001260
10330348,250,271,ataxia-telangiectasia,SpecificDisease,MESH:D001260
10330348,273,275,AT,SpecificDisease,MESH:D001260
10330348,1202,1204,AT,Modifier,MESH:D001260
10593994,54,79,Papillon-Lefevre syndrome,SpecificDisease,MESH:D010214
10593994,81,106,Papillon-Lefevre syndrome,SpecificDisease,MESH:D010214
10593994,108,111,PLS,SpecificDisease,MESH:D010214
10593994,119,147,autosomal recessive disorder,DiseaseClass,MESH:D030342
10593994,165,192,palmoplantar hyperkeratosis,SpecificDisease,MESH:D007645
10593994,216,229,periodontitis,SpecificDisease,MESH:D010518
10593994,329,332,PLS,SpecificDisease,MESH:D010214
10593994,801,804,PLS,SpecificDisease,MESH:D010214
10593994,970,973,PLS,SpecificDisease,MESH:D010214
10593994,1506,1509,PLS,Modifier,MESH:D010214
10593994,1674,1701,palmoplantar hyperkeratosis,SpecificDisease,MESH:D007645
10593994,1724,1737,periodontitis,SpecificDisease,MESH:D010518
10593994,1756,1759,PLS,SpecificDisease,MESH:D010214
10593994,1927,1946,periodontal disease,Modifier,MESH:D010510
2910902,131,151,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
2910902,162,222,deficiency of hypoxanthine-guanine phosphoribosyltransferase,SpecificDisease,MESH:D007926
2910902,241,261,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
2910902,349,369,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
2927388,76,90,retinoblastoma,Modifier,MESH:D012175
2927388,184,198,retinoblastoma,Modifier,MESH:D012175
2927388,838,852,retinoblastoma,Modifier,MESH:D012175
2927388,1570,1584,retinoblastoma,Modifier,MESH:D012175
1338906,58,78,Denys-Drash syndrome,SpecificDisease,MESH:D030321
1338906,84,104,Denys-Drash syndrome,SpecificDisease,MESH:D030321
1338906,135,146,nephropathy,DiseaseClass,MESH:D007674
1338906,148,169,genital abnormalities,DiseaseClass,MESH:D014564
1338906,213,224,Wilms tumor,SpecificDisease,MESH:D009396
1338906,270,283,renal failure,SpecificDisease,MESH:D051437
1338906,297,308,Wilms tumor,Modifier,MESH:D009396
8198124,32,52,prolidase deficiency,SpecificDisease,MESH:D056732
8198124,88,108,prolidase deficiency,SpecificDisease,MESH:D056732
8198124,135,163,autosomal recessive disorder,DiseaseClass,MESH:D030342
8198124,181,198,iminodipeptiduria,SpecificDisease,MESH:D000592
8198124,200,211,skin ulcers,SpecificDisease,MESH:D012883
8198124,213,231,mental retardation,DiseaseClass,MESH:D008607
8198124,1369,1389,prolidase deficiency,SpecificDisease,MESH:D056732
2817003,58,75,isolated aniridia,SpecificDisease,MESH:D015783
2817003,104,121,isolated aniridia,SpecificDisease,MESH:D015783
2817003,441,449,aniridia,SpecificDisease,MESH:D015783
10382909,31,73,X-linked Emery-Dreifuss muscular dystrophy,SpecificDisease,MESH:D020389
10382909,209,242,Emery-Dreifuss muscular dystrophy,SpecificDisease,MESH:D020389
10382909,244,247,EMD,SpecificDisease,MESH:D020389
10382909,365,377,X-linked EMD,SpecificDisease,MESH:D020389
10382909,960,978,ankle contractures,DiseaseClass,MESH:D003286
10382909,983,998,muscle weakness,DiseaseClass,MESH:D018908
10947987,25,30,tumor,Modifier,MESH:D009369
10947987,75,101,adenomatous polyposis coli,Modifier,MESH:D011125
10947987,127,157,familial adenomatous polyposis,SpecificDisease,MESH:D011125
10947987,174,191,colorectal tumors,SpecificDisease,MESH:D015179
10947987,202,205,APC,Modifier,MESH:D011125
3600794,45,72,Duchenne muscular dystrophy,Modifier,MESH:D020388
3600794,166,217,Duchenne and the milder Becker muscular dystrophies,CompositeMention,MESH:D020388|MESH:C537666
3600794,528,547,dystrophic syndrome,SpecificDisease,MESH:D009136
3600794,608,642,Duchenne/Becker muscular dystrophy,CompositeMention,MESH:D020388|MESH:C537666
3600794,708,735,Duchenne muscular dystrophy,Modifier,MESH:D020388
3600794,737,740,DMD,Modifier,MESH:D020388
3600794,831,834,DMD,SpecificDisease,MESH:D020388
3600794,1171,1181,myopathies,DiseaseClass,MESH:D009135
3600794,1183,1216,Emery Dreifuss muscular dystrophy,SpecificDisease,MESH:D020389
3600794,1278,1281,DMD,Modifier,MESH:D020388
1301937,19,46,hexosaminidase A deficiency,SpecificDisease,MESH:D013661
1301937,148,165,Tay-Sachs disease,SpecificDisease,MESH:D013661
1301937,167,170,TSD,SpecificDisease,MESH:D013661
1301937,231,234,TSD,Modifier,MESH:D013661
1301937,324,327,TSD,Modifier,MESH:D013661
1301937,673,676,TSD,Modifier,MESH:D013661
3856322,65,80,Phenylketonuria,SpecificDisease,MESH:D010661
3856322,82,85,PKU,SpecificDisease,MESH:D010661
3856322,110,160,deficiency of the enzyme phenylalanine hydroxylase,SpecificDisease,OMIM:261600
3856322,878,881,PKU,SpecificDisease,MESH:D010661
8302543,0,17,Macular dystrophy,SpecificDisease,MESH:D008268
8302543,70,90,retinal degeneration,Modifier,MESH:D012162
8302543,141,161,retinal degeneration,Modifier,MESH:D012162
8302543,244,283,autosomal dominant retinitis pigmentosa,SpecificDisease,MESH:D012174
8302543,584,601,macular dystrophy,SpecificDisease,MESH:D008268
8302543,892,903,visual loss,SpecificDisease,MESH:C531604
8302543,967,982,central scotoma,SpecificDisease,MESH:D012607
8302543,1003,1044,atrophy of the retinal pigment epithelium,SpecificDisease,MESH:C536309
8302543,1049,1079,choriocapillaris of the macula,SpecificDisease,MESH:D008268
8302543,1712,1729,macular dystrophy,SpecificDisease,MESH:D008268
8302543,1756,1772,cone dysfunction,DiseaseClass,OMIM:180020
23402,77,94,neonatal jaundice,SpecificDisease,MESH:D007567
23402,137,155,lamellar cataracts,SpecificDisease,MESH:C535342|OMIM:116800
23402,326,343,neonatal jaundice,SpecificDisease,MESH:D007567
23402,745,773,bilateral lamellar cataracts,SpecificDisease,MESH:C535342|OMIM:116800
23402,815,829,G6PD deficient,SpecificDisease,MESH:D005955
23402,912,920,cataract,Modifier,MESH:D002386
23402,1230,1245,G6PD deficiency,SpecificDisease,MESH:D005955
23402,1256,1264,cataract,Modifier,MESH:D002386
2989709,312,329,deficiency of AAT,SpecificDisease,MESH:C531610
2989709,484,493,emphysema,DiseaseClass,MESH:D004646
2989709,498,511,liver disease,DiseaseClass,MESH:D008107
10976074,0,18,Myotonic dystrophy,SpecificDisease,MESH:D009223
10976074,73,91,Myotonic dystrophy,SpecificDisease,MESH:D009223
10976074,93,95,DM,SpecificDisease,MESH:D009223
10976074,122,140,muscular dystrophy,SpecificDisease,MESH:D009136
10976074,482,490,myotonia,DiseaseClass,MESH:D009222
10976074,495,503,myopathy,DiseaseClass,MESH:D009135
10976074,632,634,DM,Modifier,MESH:D009223
10797418,40,61,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10797418,136,157,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10797418,159,162,PWS,SpecificDisease,MESH:D011218
10797418,219,222,PWS,SpecificDisease,MESH:D011218
10797418,309,321,Familial PWS,SpecificDisease,MESH:D011218
10797418,414,417,PWS,SpecificDisease,MESH:D011218
10797418,946,949,PWS,SpecificDisease,MESH:D011218
10797418,1137,1140,PWS,SpecificDisease,MESH:D011218
10915770,54,75,Prader-willi syndrome,SpecificDisease,MESH:D011218
10915770,124,145,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10915770,147,150,PWS,SpecificDisease,MESH:D011218
10915770,261,279,neonatal hypotonia,SpecificDisease,MESH:D009123
10915770,281,300,developmental delay,DiseaseClass,MESH:D002658
10915770,305,328,childhood-onset obesity,DiseaseClass,MESH:D009765
10915770,415,418,PWS,Modifier,MESH:D011218
10915770,650,653,PWS,Modifier,MESH:D011218
10915770,746,749,PWS,SpecificDisease,MESH:D011218
10915770,998,1001,PWS,Modifier,MESH:D011218
10915770,1576,1579,PWS,SpecificDisease,MESH:D011218
10915770,1615,1649,abnormalities in brain development,DiseaseClass,MESH:D002658
10915770,1654,1673,dysmorphic features,DiseaseClass,MESH:D057215
10915770,1694,1697,PWS,SpecificDisease,MESH:D011218
1968617,19,34,phenylketonuria,SpecificDisease,MESH:D010661
1968617,53,68,Phenylketonuria,SpecificDisease,MESH:D010661
1968617,70,73,PKU,SpecificDisease,MESH:D010661
1968617,80,97,metabolic disease,DiseaseClass,MESH:D008659
1968617,218,221,PKU,SpecificDisease,MESH:D010661
1968617,436,439,PKU,Modifier,MESH:D010661
1968617,600,603,PKU,Modifier,MESH:D010661
1968617,1036,1050,genetic defect,DiseaseClass,MESH:D030342
7909252,101,119,myotonic dystrophy,Modifier,MESH:D009223
7909252,151,169,myotonic dystrophy,SpecificDisease,MESH:D009223
7909252,171,173,DM,SpecificDisease,MESH:D009223
7909252,285,287,DM,Modifier,MESH:D009223
7909252,385,387,DM,Modifier,MESH:D009223
7909252,417,419,DM,SpecificDisease,MESH:D009223
7909252,587,605,Fragile X syndrome,SpecificDisease,MESH:D005600
7909252,607,609,DM,SpecificDisease,MESH:D009223
7909252,756,758,DM,SpecificDisease,MESH:D009223
7909252,800,818,myotonic dystrophy,SpecificDisease,MESH:D009223
7909252,914,916,DM,Modifier,MESH:D009223
7909252,1044,1046,DM,Modifier,MESH:D009223
7909252,1111,1113,DM,Modifier,MESH:D009223
7909252,1238,1240,DM,Modifier,MESH:D009223
1322637,44,53,Tay-Sachs,Modifier,MESH:D013661
1322637,109,126,Tay-Sachs disease,SpecificDisease,MESH:D013661
1322637,128,131,TSD,SpecificDisease,MESH:D013661
1322637,291,294,TSD,Modifier,MESH:D013661
1322637,409,412,TSD,SpecificDisease,MESH:D013661
1322637,682,685,TSD,Modifier,MESH:D013661
1322637,880,883,TSD,Modifier,MESH:D013661
1322637,1171,1188,Tay-Sachs disease,SpecificDisease,MESH:D013661
7490097,38,52,Wilson disease,Modifier,MESH:D006527
7490097,108,122,Wilson disease,Modifier,MESH:D006527
7490097,124,126,WD,Modifier,MESH:D006527
7490097,911,913,WD,SpecificDisease,MESH:D006527
8116611,71,89,myotonic dystrophy,SpecificDisease,MESH:D009223
8116611,94,112,myotonic dystrophy,SpecificDisease,MESH:D009223
8116611,114,116,DM,SpecificDisease,MESH:D009223
8116611,151,153,DM,Modifier,MESH:D009223
8116611,360,362,DM,Modifier,MESH:D009223
8116611,675,677,DM,SpecificDisease,MESH:D009223
8116611,1165,1167,DM,Modifier,MESH:D009223
8116611,1189,1191,DM,Modifier,MESH:D009223
8116611,1362,1364,DM,Modifier,MESH:D009223
8116611,1387,1389,DM,Modifier,MESH:D009223
8116611,1404,1406,DM,Modifier,MESH:D009223
8116611,1422,1424,DM,Modifier,MESH:D009223
8116611,1584,1586,DM,SpecificDisease,MESH:D009223
10571950,28,31,PDS,Modifier,MESH:C536648
10571950,81,89,deafness,SpecificDisease,MESH:D003638
10571950,93,109,Pendred syndrome,SpecificDisease,MESH:C536648
10571950,111,127,Pendred syndrome,SpecificDisease,MESH:C536648
10571950,133,161,recessive inherited disorder,DiseaseClass,MESH:D030342
10571950,179,221,developmental abnormalities of the cochlea,DiseaseClass,MESH:D015834
10571950,223,249,sensorineural hearing loss,SpecificDisease,MESH:D006319
10571950,255,282,diffuse thyroid enlargement,SpecificDisease,MESH:D013959
10571950,284,290,goiter,SpecificDisease,MESH:D006042
10571950,345,364,hereditary deafness,SpecificDisease,MESH:D030342|MESH:D003638
10571950,384,387,PDS,SpecificDisease,MESH:C536648
10571950,536,539,PDS,Modifier,MESH:C536648
10571950,611,619,deafness,Modifier,MESH:D003638
10571950,687,695,deafness,SpecificDisease,MESH:D003638
10571950,765,768,PDS,Modifier,MESH:C536648
10571950,1162,1165,PDS,Modifier,MESH:C536648
10571950,1221,1229,deafness,Modifier,MESH:D003638
10802668,64,73,cataracts,SpecificDisease,MESH:D002386
10802668,75,93,Myotonic dystrophy,SpecificDisease,MESH:D009223
10802668,95,97,DM,SpecificDisease,MESH:D009223
10802668,105,131,autosomal dominant disorde,DiseaseClass,MESH:D030342
10802668,159,173,muscle wasting,SpecificDisease,MESH:D009133
10802668,175,183,myotonia,DiseaseClass,MESH:D009222
10802668,185,203,cardiac arrhythmia,DiseaseClass,MESH:D001145
10802668,205,222,hyperinsulinaemia,SpecificDisease,MESH:D006946
10802668,224,242,mental retardation,DiseaseClass,MESH:D008607
10802668,254,263,cataracts,SpecificDisease,MESH:D002386
10802668,269,283,genetic defect,DiseaseClass,MESH:D030342
10802668,287,289,DM,SpecificDisease,MESH:D009223
10802668,496,498,DM,SpecificDisease,MESH:D009223
10802668,998,1000,DM,Modifier,MESH:D009223
10802668,1079,1107,cardiac conduction disorders,DiseaseClass,MESH:D001145
10802668,1142,1144,DM,SpecificDisease,MESH:D009223
10802668,1261,1269,cataract,Modifier,MESH:D002386
10802668,1544,1552,cataract,Modifier,MESH:D002386
10802668,1574,1583,cataracts,SpecificDisease,MESH:D002386
10802668,1616,1618,DM,SpecificDisease,MESH:D009223
10802668,1713,1715,DM,SpecificDisease,MESH:D009223
10802668,1754,1756,DM,SpecificDisease,MESH:D009223
10484765,29,47,myotonic dystrophy,Modifier,MESH:D009223
10484765,49,51,DM,Modifier,MESH:D009223
10484765,108,126,myotonic dystrophy,SpecificDisease,MESH:D009223
10484765,128,130,DM,SpecificDisease,MESH:D009223
10484765,215,217,DM,Modifier,MESH:D009223
10484765,314,316,DM,Modifier,MESH:D009223
10484765,413,415,DM,Modifier,MESH:D009223
10484765,696,698,DM,Modifier,MESH:D009223
10484765,1560,1562,DM,Modifier,MESH:D009223
10484765,1630,1653,DMPK haploinsufficiency,SpecificDisease,MESH:D058495
8071955,33,51,myotonic dystrophy,SpecificDisease,MESH:D009223
8071955,271,289,myotonic dystrophy,SpecificDisease,MESH:D009223
8071955,291,293,DM,SpecificDisease,MESH:D009223
8071955,379,381,DM,SpecificDisease,MESH:D009223
8071955,552,554,DM,Modifier,MESH:D009223
8071955,1164,1166,DM,Modifier,MESH:D009223
8071955,1378,1380,DM,SpecificDisease,MESH:D009223
1361318,0,30,Complement factor 2 deficiency,SpecificDisease,OMIM:217000
1361318,73,106,Inherited complement deficiencies,DiseaseClass,MESH:D007153
1361318,182,225,inherited deficiency of complement factor 2,SpecificDisease,OMIM:217000
1361318,288,301,C2 deficiency,SpecificDisease,OMIM:217000
1361318,312,332,cutaneous vasculitis,SpecificDisease,MESH:D018366
1361318,337,351,sicca syndrome,SpecificDisease,MESH:D012859
1361318,395,408,C2 deficiency,SpecificDisease,OMIM:217000
1361318,483,516,seropositive rheumatoid arthritis,SpecificDisease,MESH:D001172
1352883,122,136,retinoblastoma,Modifier,MESH:D012175
1352883,152,166,retinoblastoma,Modifier,MESH:D012175
1352883,438,444,tumors,DiseaseClass,MESH:D009369
10502833,112,123,argininemia,SpecificDisease,MESH:D020162
10502833,125,136,Argininemia,SpecificDisease,MESH:D020162
10502833,147,176,autossomal recessive disorder,DiseaseClass,MESH:D030342
10502833,187,241,deficiency in the cytosolic liver-type arginase enzyme,DiseaseClass,MESH:D020162
10502833,337,348,argininemia,SpecificDisease,MESH:D020162
10930571,93,115,faciogenital dysplasia,SpecificDisease,MESH:C535331
10930571,117,139,Aarskog-Scott syndrome,SpecificDisease,MESH:C535331
10930571,142,164,Aarskog-Scott Syndrome,SpecificDisease,MESH:C535331
10930571,166,169,AAS,SpecificDisease,MESH:C535331
10930571,177,194,X-linked disorder,DiseaseClass,MESH:D040181
10930571,212,225,short stature,DiseaseClass,MESH:D006130
10930571,239,277,"facial, limb and genital abnormalities",CompositeMention,MESH:D019465|MESH:D017880|MESH:D014564
10930571,319,322,AAS,Modifier,MESH:C535331
10930571,543,546,AAS,Modifier,MESH:C535331
10930571,681,684,AAS,SpecificDisease,MESH:C535331
10930571,884,887,AAS,Modifier,MESH:C535331
10930571,1291,1318,X-linked agammaglobulinemia,SpecificDisease,OMIM:300755
2055114,193,205,histidinemia,SpecificDisease,MESH:C538320
10364521,21,39,fragile X syndrome,SpecificDisease,MESH:D005600
10364521,146,164,fragile X syndrome,SpecificDisease,MESH:D005600
10364521,507,525,fragile X syndrome,SpecificDisease,MESH:D005600
10364521,756,774,fragile X syndrome,SpecificDisease,MESH:D005600
10364521,986,995,fragile X,Modifier,MESH:D005600
10364521,1113,1122,fragile X,Modifier,MESH:D005600
10364521,1190,1207,Mentally retarded,Modifier,MESH:D008607
10364521,1462,1479,mentally retarded,Modifier,MESH:D008607
10364521,1674,1683,fragile X,Modifier,MESH:D005600
1384324,0,28,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
1384324,188,216,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
1384324,1328,1356,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2404853,64,67,DMD,Modifier,MESH:D020388
2404853,178,181,DMD,Modifier,MESH:D020388
2404853,204,229,Becker muscular dystrophy,SpecificDisease,MESH:C537666
2404853,399,424,Becker muscular dystrophy,SpecificDisease,MESH:C537666
10406661,61,77,kniest dysplasia,SpecificDisease,MESH:C537207
10406661,79,95,Kniest dysplasia,SpecificDisease,MESH:C537207
10406661,119,141,type II collagenopathy,DiseaseClass,MESH:C535964
10406661,183,197,kyphoscoliosis,DiseaseClass,OMIM:610170
10406661,199,217,midface hypoplasia,SpecificDisease,OMIM:300194
10406661,226,232,myopia,DiseaseClass,MESH:D009216
10406661,238,250,hearing loss,DiseaseClass,MESH:D034381
